Order_ID,Order_Date,Customer_ID,Product_ID,Region,Quantity,Discount,Product_Name,Category,Sub_Category,Unit_Cost,Unit_Price,Sales,Cost,Profit
O000183,2026-07-22,C0069,P0031,East,1,0.02,Classic Laptop 31,Electronics,Laptops,69933.07,80697.89,79083.9322,69933.07,9150.862199999989
O000184,2026-06-17,C0056,P0073,South,3,0.0,Smart Fitnes 73,Sports,Fitness,5360.79,7223.83,21671.489999999998,16082.369999999999,5589.119999999999
O000185,2025-10-27,C0631,P0045,East,2,0.0,Classic Sportswear 45,Sports,Sportswear,3995.43,4800.76,9601.52,7990.86,1610.6600000000008
O000186,2026-08-13,C0204,P0047,East,1,0.0,Premium Mobile 47,Electronics,Mobiles,29477.41,37354.24,37354.24,29477.41,7876.829999999998
O000187,2025-01-01,C0420,P0077,North,10,0.02,Eco Mobile 77,Electronics,Mobiles,37687.31,43013.51,421532.39800000004,376873.1,44659.29800000007
O000188,2026-01-29,C0927,P0081,North,2,0.05,Eco Storage 81,Furniture,Storage,3275.15,3967.74,7538.705999999999,6550.3,988.405999999999
O000189,2026-01-30,C0567,P0072,North,3,0.15,Smart Small Appliance 72,Home Appliances,Small Appliances,2099.0,2411.53,6149.4015,6297.0,-147.59850000000006
O000190,2025-10-30,C0550,P0073,South,5,0.1,Smart Fitnes 73,Sports,Fitness,5360.79,7223.83,32507.235,26803.95,5703.285
O000191,2025-09-24,C0243,P0073,East,8,0.0,Smart Fitnes 73,Sports,Fitness,5360.79,7223.83,57790.64,42886.32,14904.32
O000192,2025-10-29,C0201,P0040,South,3,0.1,Classic Kitchen 40,Home Appliances,Kitchen,3934.8,4691.1,12665.970000000001,11804.400000000001,861.5699999999997
O000193,2025-10-05,C0748,P0030,West,3,0.2,Plus Sportswear 30,Sports,Sportswear,2685.72,3648.3,8755.920000000002,8057.16,698.760000000002
O000194,2026-04-03,C0474,P0062,East,1,0.02,Smart Mobile 62,Electronics,Mobiles,38532.59,45323.0,44416.54,38532.59,5883.950000000004
O000195,2025-04-08,C0527,P0071,North,10,0.02,Smart Cleaning 71,Home Appliances,Cleaning,2692.52,3233.98,31693.003999999997,26925.2,4767.803999999996
O000196,2025-05-20,C0656,P0017,South,4,0.0,Plus Mobile 17,Electronics,Mobiles,22329.82,30143.75,120575.0,89319.28,31255.72
O000197,2025-05-08,C0077,P0005,South,4,0.15,Pro Table 5,Furniture,Tables,3602.57,4470.07,15198.238,14410.28,787.9579999999987
O000198,2025-07-02,C0985,P0081,East,2,0.0,Eco Storage 81,Furniture,Storage,3275.15,3967.74,7935.48,6550.3,1385.1799999999994
O000199,2025-12-09,C0478,P0001,South,1,0.1,Pro Laptop 1,Electronics,Laptops,58322.43,76089.18,68480.262,58322.43,10157.832000000002
O000200,2025-03-22,C0821,P0080,East,4,0.0,Eco Table 80,Furniture,Tables,9055.43,10418.21,41672.84,36221.72,5451.119999999995
O000201,2026-06-15,C0440,P0081,South,1,0.1,Eco Storage 81,Furniture,Storage,3275.15,3967.74,3570.966,3275.15,295.8159999999998
O000202,2025-07-24,C0263,P0094,South,5,0.0,Max Chair 94,Furniture,Chairs,7498.54,9572.95,47864.75,37492.7,10372.050000000003
O000203,2025-04-26,C0185,P0031,West,2,0.1,Classic Laptop 31,Electronics,Laptops,69933.07,80697.89,145256.202,139866.14,5390.061999999976
O000204,2026-03-04,C0055,P0035,North,3,0.15,Classic Table 35,Furniture,Tables,12659.56,14351.15,36595.432499999995,37978.68,-1383.247500000005
O000205,2025-01-29,C0308,P0072,North,3,0.05,Smart Small Appliance 72,Home Appliances,Small Appliances,2099.0,2411.53,6872.8605,6297.0,575.8604999999998
O000206,2026-02-01,C0516,P0030,East,3,0.15,Plus Sportswear 30,Sports,Sportswear,2685.72,3648.3,9303.165,8057.16,1246.005000000001
O000207,2026-03-17,C0299,P0085,South,2,0.0,Eco Kitchen 85,Home Appliances,Kitchen,5800.15,7429.3,14858.6,11600.3,3258.300000000001
O000208,2025-05-31,C0552,P0015,South,2,0.1,Pro Sportswear 15,Sports,Sportswear,1547.71,1953.74,3516.732,3095.42,421.3119999999999
O000209,2025-01-31,C0230,P0098,East,3,0.02,Max Paper 98,Office Supplies,Paper,236.6,319.72,939.9768,709.8,230.17680000000007
O000210,2025-09-04,C0377,P0056,North,3,0.0,Premium Cleaning 56,Home Appliances,Cleaning,1756.12,1989.94,5969.82,5268.36,701.46
O000211,2025-03-13,C0286,P0060,West,1,0.0,Premium Sportswear 60,Sports,Sportswear,3891.8,5094.98,5094.98,3891.8,1203.1799999999994
O000212,2025-03-25,C0138,P0027,North,3,0.05,Plus Small Appliance 27,Home Appliances,Small Appliances,4878.86,5850.57,16674.124499999998,14636.579999999998,2037.5445
O000213,2025-06-26,C0478,P0002,South,5,0.15,Pro Mobile 2,Electronics,Mobiles,16594.99,19957.15,84817.8875,82974.95000000001,1842.9374999999854
O000214,2025-07-23,C0615,P0074,East,2,0.05,Smart Outdoor 74,Sports,Outdoor,4805.97,5559.01,10562.119,9611.94,950.1790000000001
O000215,2025-12-12,C0007,P0064,East,1,0.0,Smart Chair 64,Furniture,Chairs,8357.78,10550.26,10550.26,8357.78,2192.4799999999996
O000216,2026-03-06,C0676,P0005,East,1,0.02,Pro Table 5,Furniture,Tables,3602.57,4470.07,4380.6686,3602.57,778.0985999999998
O000217,2026-01-17,C0419,P0091,South,1,0.0,Max Laptop 91,Electronics,Laptops,46411.29,57663.57,57663.57,46411.29,11252.279999999999
O000218,2025-04-17,C0472,P0068,West,3,0.02,Smart Paper 68,Office Supplies,Paper,626.35,756.48,2224.0512,1879.0500000000002,345.0011999999997
O000219,2025-05-03,C0935,P0013,South,3,0.02,Pro Fitnes 13,Sports,Fitness,1307.11,1725.01,5071.529399999999,3921.33,1150.1993999999995
O000220,2026-06-20,C0420,P0081,North,1,0.0,Eco Storage 81,Furniture,Storage,3275.15,3967.74,3967.74,3275.15,692.5899999999997
O000221,2025-12-28,C0877,P0085,North,1,0.0,Eco Kitchen 85,Home Appliances,Kitchen,5800.15,7429.3,7429.3,5800.15,1629.1500000000005
O000222,2026-06-16,C0276,P0023,South,3,0.1,Plus Paper 23,Office Supplies,Paper,219.16,267.24,721.548,657.48,64.06799999999998
O000223,2025-09-08,C0561,P0097,North,2,0.02,Max Stationery 97,Office Supplies,Stationery,771.78,891.5,1747.34,1543.56,203.77999999999997
O000224,2026-01-29,C0608,P0050,South,5,0.0,Premium Table 50,Furniture,Tables,12017.44,13871.86,69359.3,60087.200000000004,9272.099999999999
O000225,2025-12-08,C0571,P0079,North,1,0.05,Eco Chair 79,Furniture,Chairs,2016.15,2491.11,2366.5545,2016.15,350.4045000000001
O000226,2025-08-07,C0743,P0078,East,3,0.05,Eco Accessorie 78,Electronics,Accessories,464.21,639.37,1822.2045,1392.6299999999999,429.57450000000017
O000227,2025-11-07,C0689,P0073,West,4,0.0,Smart Fitnes 73,Sports,Fitness,5360.79,7223.83,28895.32,21443.16,7452.16
O000228,2025-11-26,C0090,P0037,North,2,0.0,Classic Stationery 37,Office Supplies,Stationery,79.91,94.38,188.76,159.82,28.939999999999998
O000229,2025-05-22,C0282,P0030,South,4,0.1,Plus Sportswear 30,Sports,Sportswear,2685.72,3648.3,13133.880000000001,10742.88,2391.000000000002
O000230,2025-08-04,C0548,P0093,North,2,0.0,Max Accessorie 93,Electronics,Accessories,3364.84,4451.81,8903.62,6729.68,2173.9400000000005
O000231,2026-05-06,C0171,P0023,West,2,0.0,Plus Paper 23,Office Supplies,Paper,219.16,267.24,534.48,438.32,96.16000000000003
O000232,2026-07-09,C0638,P0034,West,2,0.05,Classic Chair 34,Furniture,Chairs,6770.92,8182.94,15547.586,13541.84,2005.7459999999992
O000233,2025-09-01,C0995,P0064,East,10,0.02,Smart Chair 64,Furniture,Chairs,8357.78,10550.26,103392.54800000001,83577.8,19814.748000000007
O000234,2025-07-30,C0811,P0055,South,1,0.0,Premium Kitchen 55,Home Appliances,Kitchen,1781.02,2036.38,2036.38,1781.02,255.36000000000013
O000235,2025-05-18,C0355,P0071,West,1,0.0,Smart Cleaning 71,Home Appliances,Cleaning,2692.52,3233.98,3233.98,2692.52,541.46
O000236,2026-03-06,C0204,P0009,East,4,0.0,Pro Writing 9,Office Supplies,Writing,394.86,483.13,1932.52,1579.44,353.0799999999999
O000237,2025-08-09,C0289,P0004,East,10,0.05,Pro Chair 4,Furniture,Chairs,4053.96,5422.13,51510.235,40539.6,10970.635000000002
O000238,2026-08-14,C0868,P0066,East,3,0.02,Smart Storage 66,Furniture,Storage,5781.02,6663.48,19590.6312,17343.06,2247.5711999999985
O000239,2025-08-11,C0462,P0091,East,4,0.02,Max Laptop 91,Electronics,Laptops,46411.29,57663.57,226041.1944,185645.16,40396.034400000004
O000240,2025-09-22,C0609,P0033,North,2,0.0,Classic Accessorie 33,Electronics,Accessories,4046.89,5294.55,10589.1,8093.78,2495.3200000000006
O000241,2026-01-23,C0750,P0032,South,8,0.0,Classic Mobile 32,Electronics,Mobiles,39140.16,48337.53,386700.24,313121.28,73578.95999999996
O000242,2026-05-11,C0173,P0044,East,2,0.02,Classic Outdoor 44,Sports,Outdoor,4467.6,6103.44,11962.7424,8935.2,3027.5423999999985
O000243,2025-11-07,C0301,P0037,West,1,0.0,Classic Stationery 37,Office Supplies,Stationery,79.91,94.38,94.38,79.91,14.469999999999999
O000244,2025-10-10,C0600,P0091,South,1,0.05,Max Laptop 91,Electronics,Laptops,46411.29,57663.57,54780.3915,46411.29,8369.101499999997
O000245,2026-08-18,C0911,P0092,South,2,0.1,Max Mobile 92,Electronics,Mobiles,35627.15,41708.79,75075.822,71254.3,3821.521999999997
O000246,2025-01-08,C0863,P0067,North,4,0.0,Smart Stationery 67,Office Supplies,Stationery,153.61,205.09,820.36,614.44,205.91999999999996
O000247,2026-06-29,C0529,P0060,South,3,0.05,Premium Sportswear 60,Sports,Sportswear,3891.8,5094.98,14520.692999999997,11675.400000000001,2845.292999999996
O000248,2025-04-17,C0140,P0059,East,3,0.05,Premium Outdoor 59,Sports,Outdoor,4077.94,5490.39,15647.6115,12233.82,3413.791500000001
O000249,2026-05-03,C0766,P0036,North,4,0.0,Classic Storage 36,Furniture,Storage,3176.06,3834.34,15337.36,12704.24,2633.120000000001
O000250,2026-01-31,C0278,P0049,North,4,0.0,Premium Chair 49,Furniture,Chairs,5654.65,7165.45,28661.8,22618.6,6043.200000000001
O000251,2025-08-21,C0663,P0051,South,3,0.0,Premium Storage 51,Furniture,Storage,6888.42,8063.28,24189.84,20665.260000000002,3524.579999999998
O000252,2026-06-18,C0511,P0008,South,5,0.02,Pro Paper 8,Office Supplies,Paper,383.34,433.63,2124.7870000000003,1916.6999999999998,208.08700000000044
O000253,2025-01-10,C0346,P0050,North,3,0.1,Premium Table 50,Furniture,Tables,12017.44,13871.86,37454.022000000004,36052.32,1401.7020000000048
O000254,2025-06-08,C0846,P0041,North,6,0.05,Classic Cleaning 41,Home Appliances,Cleaning,733.55,998.36,5690.652,4401.299999999999,1289.3520000000008
O000255,2026-01-02,C0140,P0038,East,1,0.1,Classic Paper 38,Office Supplies,Paper,847.14,1157.66,1041.894,847.14,194.75400000000002
O000257,2026-01-27,C0580,P0078,North,8,0.0,Eco Accessorie 78,Electronics,Accessories,464.21,639.37,5114.96,3713.68,1401.2800000000002
O000258,2025-01-18,C0507,P0079,South,1,0.05,Eco Chair 79,Furniture,Chairs,2016.15,2491.11,2366.5545,2016.15,350.4045000000001
O000259,2025-03-25,C0366,P0055,West,4,0.02,Premium Kitchen 55,Home Appliances,Kitchen,1781.02,2036.38,7982.609600000001,7124.08,858.5296000000008
O000260,2025-04-02,C0691,P0068,South,3,0.02,Smart Paper 68,Office Supplies,Paper,626.35,756.48,2224.0512,1879.0500000000002,345.0011999999997
O000261,2025-05-14,C0637,P0018,East,3,0.1,Plus Accessorie 18,Electronics,Accessories,2929.21,3911.69,10561.563,8787.630000000001,1773.932999999999
O000262,2025-11-01,C0397,P0065,North,1,0.05,Smart Table 65,Furniture,Tables,11806.86,14287.54,13573.163,11806.86,1766.3029999999999
O000263,2026-04-15,C0825,P0064,North,5,0.02,Smart Chair 64,Furniture,Chairs,8357.78,10550.26,51696.274000000005,41788.9,9907.374000000003
O000264,2026-07-04,C0823,P0012,East,2,0.0,Pro Small Appliance 12,Home Appliances,Small Appliances,9488.57,11212.24,22424.48,18977.14,3447.34
O000265,2026-05-29,C0850,P0041,West,5,0.0,Classic Cleaning 41,Home Appliances,Cleaning,733.55,998.36,4991.8,3667.75,1324.0500000000002
O000266,2025-05-19,C0875,P0042,North,2,0.0,Classic Small Appliance 42,Home Appliances,Small Appliances,2923.28,3593.3,7186.6,5846.56,1340.04
O000267,2025-10-21,C0924,P0060,East,3,0.05,Premium Sportswear 60,Sports,Sportswear,3891.8,5094.98,14520.692999999997,11675.400000000001,2845.292999999996
O000268,2025-05-21,C0870,P0050,East,5,0.02,Premium Table 50,Furniture,Tables,12017.44,13871.86,67972.114,60087.200000000004,7884.913999999997
O000269,2025-07-03,C0745,P0081,North,4,0.05,Eco Storage 81,Furniture,Storage,3275.15,3967.74,15077.411999999998,13100.6,1976.811999999998
O000270,2025-11-27,C0940,P0083,West,2,0.0,Eco Paper 83,Office Supplies,Paper,674.11,927.67,1855.34,1348.22,507.1199999999999
O000271,2025-02-19,C0659,P0036,East,6,0.05,Classic Storage 36,Furniture,Storage,3176.06,3834.34,21855.738,19056.36,2799.3780000000006
O000272,2025-06-03,C0942,P0048,North,3,0.0,Premium Accessorie 48,Electronics,Accessories,329.41,374.24,1122.72,988.23,134.49
O000273,2026-07-19,C0111,P0071,North,5,0.05,Smart Cleaning 71,Home Appliances,Cleaning,2692.52,3233.98,15361.404999999999,13462.6,1898.8049999999985
O000274,2025-11-05,C0875,P0073,North,5,0.2,Smart Fitnes 73,Sports,Fitness,5360.79,7223.83,28895.320000000003,26803.95,2091.3700000000026
O000275,2025-10-23,C0358,P0008,East,8,0.1,Pro Paper 8,Office Supplies,Paper,383.34,433.63,3122.136,3066.72,55.41600000000017
O000276,2025-01-11,C0238,P0025,North,1,0.1,Plus Kitchen 25,Home Appliances,Kitchen,9538.12,13156.71,11841.038999999999,9538.12,2302.918999999998
O000277,2025-06-22,C0003,P0007,East,1,0.1,Pro Stationery 7,Office Supplies,Stationery,242.85,277.76,249.984,242.85,7.1340000000000146
O000278,2026-06-14,C0723,P0008,South,2,0.05,Pro Paper 8,Office Supplies,Paper,383.34,433.63,823.8969999999999,766.68,57.216999999999985
O000279,2025-04-28,C0404,P0088,South,1,0.1,Eco Fitnes 88,Sports,Fitness,3722.17,4438.78,3994.902,3722.17,272.73199999999997
O000280,2025-10-05,C0025,P0081,West,1,0.02,Eco Storage 81,Furniture,Storage,3275.15,3967.74,3888.3851999999997,3275.15,613.2351999999996
O000281,2025-01-11,C0843,P0076,East,5,0.05,Eco Laptop 76,Electronics,Laptops,37038.26,47803.81,227068.09749999997,185191.30000000002,41876.79749999996
O000282,2025-11-12,C0509,P0031,East,1,0.02,Classic Laptop 31,Electronics,Laptops,69933.07,80697.89,79083.9322,69933.07,9150.862199999989
O000283,2025-01-16,C0696,P0012,East,1,0.05,Pro Small Appliance 12,Home Appliances,Small Appliances,9488.57,11212.24,10651.627999999999,9488.57,1163.057999999999
O000284,2026-05-20,C0465,P0057,East,8,0.05,Premium Small Appliance 57,Home Appliances,Small Appliances,6638.11,7930.58,60272.407999999996,53104.88,7167.527999999998
O000285,2026-05-23,C0061,P0066,South,1,0.02,Smart Storage 66,Furniture,Storage,5781.02,6663.48,6530.210399999999,5781.02,749.1903999999986
O000286,2026-05-04,C0508,P0012,West,10,0.0,Pro Small Appliance 12,Home Appliances,Small Appliances,9488.57,11212.24,112122.4,94885.7,17236.699999999997
O000287,2025-07-15,C0123,P0027,West,3,0.02,Plus Small Appliance 27,Home Appliances,Small Appliances,4878.86,5850.57,17200.675799999997,14636.579999999998,2564.095799999999
O000288,2026-05-30,C0497,P0046,North,4,0.1,Premium Laptop 46,Electronics,Laptops,46154.3,60065.49,216235.764,184617.2,31618.563999999984
O000289,2025-12-20,C0055,P0007,North,2,0.05,Pro Stationery 7,Office Supplies,Stationery,242.85,277.76,527.7439999999999,485.7,42.043999999999926
O000290,2025-09-10,C0163,P0061,East,3,0.0,Smart Laptop 61,Electronics,Laptops,56797.6,73859.0,221577.0,170392.8,51184.20000000001
O000291,2026-02-04,C0974,P0058,North,2,0.05,Premium Fitnes 58,Sports,Fitness,2598.09,3134.13,5954.847,5196.18,758.6669999999995
O000292,2025-01-10,C0699,P0058,West,1,0.1,Premium Fitnes 58,Sports,Fitness,2598.09,3134.13,2820.717,2598.09,222.62699999999995
O000293,2025-04-13,C0039,P0013,South,1,0.0,Pro Fitnes 13,Sports,Fitness,1307.11,1725.01,1725.01,1307.11,417.9000000000001
O000294,2026-04-09,C0697,P0053,West,2,0.0,Premium Paper 53,Office Supplies,Paper,247.0,290.88,581.76,494.0,87.75999999999999
O000295,2025-06-20,C0083,P0100,East,3,0.02,Max Kitchen 100,Home Appliances,Kitchen,860.54,964.11,2834.4834,2581.62,252.86340000000018
O000296,2026-01-20,C0707,P0065,South,4,0.15,Smart Table 65,Furniture,Tables,11806.86,14287.54,48577.636,47227.44,1350.1959999999963
O000297,2025-09-17,C0546,P0049,South,4,0.0,Premium Chair 49,Furniture,Chairs,5654.65,7165.45,28661.8,22618.6,6043.200000000001
O000298,2026-06-08,C0113,P0035,South,8,0.02,Classic Table 35,Furniture,Tables,12659.56,14351.15,112513.01599999999,101276.48,11236.535999999993
O000299,2026-07-28,C0425,P0094,East,3,0.02,Max Chair 94,Furniture,Chairs,7498.54,9572.95,28144.473,22495.62,5648.853000000003
O000300,2026-06-23,C0918,P0095,North,2,0.1,Max Table 95,Furniture,Tables,9139.66,10381.39,18686.502,18279.32,407.1820000000007
O000301,2025-07-07,C0230,P0017,East,2,0.05,Plus Mobile 17,Electronics,Mobiles,22329.82,30143.75,57273.125,44659.64,12613.485
O000302,2025-05-18,C0283,P0072,East,1,0.1,Smart Small Appliance 72,Home Appliances,Small Appliances,2099.0,2411.53,2170.3770000000004,2099.0,71.37700000000041
O000303,2025-11-10,C0917,P0067,South,5,0.0,Smart Stationery 67,Office Supplies,Stationery,153.61,205.09,1025.45,768.0500000000001,257.4
O000304,2025-01-06,C0937,P0010,West,4,0.05,Pro Kitchen 10,Home Appliances,Kitchen,5771.72,7805.3,29660.14,23086.88,6573.259999999998
O000305,2025-01-20,C0287,P0034,North,3,0.05,Classic Chair 34,Furniture,Chairs,6770.92,8182.94,23321.378999999997,20312.760000000002,3008.618999999995
O000306,2025-12-25,C0155,P0086,East,3,0.0,Eco Cleaning 86,Home Appliances,Cleaning,4824.87,6031.98,18095.94,14474.61,3621.329999999998
O000307,2025-12-07,C0165,P0004,North,4,0.02,Pro Chair 4,Furniture,Chairs,4053.96,5422.13,21254.7496,16215.84,5038.909599999999
O000308,2026-08-18,C0962,P0096,East,2,0.1,Max Storage 96,Furniture,Storage,4522.23,5174.56,9314.208,9044.46,269.7480000000014
O000309,2025-05-23,C0182,P0029,East,1,0.0,Plus Outdoor 29,Sports,Outdoor,5356.58,6584.1,6584.1,5356.58,1227.5200000000004
O000310,2025-06-29,C0239,P0046,North,1,0.0,Premium Laptop 46,Electronics,Laptops,46154.3,60065.49,60065.49,46154.3,13911.189999999995
O000311,2025-03-23,C0649,P0075,East,2,0.2,Smart Sportswear 75,Sports,Sportswear,2909.68,3338.72,5341.952,5819.36,-477.40799999999945
O000312,2026-07-10,C0339,P0046,West,2,0.05,Premium Laptop 46,Electronics,Laptops,46154.3,60065.49,114124.431,92308.6,21815.83099999999
O000313,2026-04-28,C0938,P0077,South,1,0.05,Eco Mobile 77,Electronics,Mobiles,37687.31,43013.51,40862.8345,37687.31,3175.5244999999995
O000314,2026-05-22,C0512,P0059,East,10,0.0,Premium Outdoor 59,Sports,Outdoor,4077.94,5490.39,54903.9,40779.4,14124.5
O000315,2026-07-02,C0932,P0061,East,5,0.2,Smart Laptop 61,Electronics,Laptops,56797.6,73859.0,295436.0,283988.0,11448.0
O000316,2025-12-09,C0266,P0068,South,3,0.0,Smart Paper 68,Office Supplies,Paper,626.35,756.48,2269.44,1879.0500000000002,390.3899999999999
O000317,2025-10-27,C0187,P0066,West,4,0.1,Smart Storage 66,Furniture,Storage,5781.02,6663.48,23988.528,23124.08,864.4479999999967
O000318,2025-08-14,C0040,P0034,North,1,0.02,Classic Chair 34,Furniture,Chairs,6770.92,8182.94,8019.281199999999,6770.92,1248.3611999999994
O000319,2026-01-15,C0822,P0086,East,2,0.0,Eco Cleaning 86,Home Appliances,Cleaning,4824.87,6031.98,12063.96,9649.74,2414.2199999999993
O000320,2025-10-29,C0493,P0005,South,6,0.02,Pro Table 5,Furniture,Tables,3602.57,4470.07,26284.011599999998,21615.420000000002,4668.591599999996
O000321,2025-10-27,C0679,P0009,North,2,0.05,Pro Writing 9,Office Supplies,Writing,394.86,483.13,917.947,789.72,128.22699999999998
O000322,2026-07-20,C0391,P0020,East,1,0.0,Plus Table 20,Furniture,Tables,6892.15,8138.34,8138.34,6892.15,1246.1900000000005
O000323,2026-08-13,C0260,P0021,North,3,0.02,Plus Storage 21,Furniture,Storage,3714.31,4987.83,14664.2202,11142.93,3521.2901999999995
O000324,2026-05-08,C0655,P0017,East,2,0.0,Plus Mobile 17,Electronics,Mobiles,22329.82,30143.75,60287.5,44659.64,15627.86
O000325,2026-04-17,C0716,P0012,East,3,0.1,Pro Small Appliance 12,Home Appliances,Small Appliances,9488.57,11212.24,30273.048000000003,28465.71,1807.3380000000034
O000326,2026-03-07,C0176,P0092,North,5,0.0,Max Mobile 92,Electronics,Mobiles,35627.15,41708.79,208543.95,178135.75,30408.20000000001
O000327,2025-04-29,C0774,P0082,West,3,0.1,Eco Stationery 82,Office Supplies,Stationery,614.11,768.77,2075.679,1842.33,233.34900000000016
O000328,2025-02-13,C0764,P0067,West,2,0.15,Smart Stationery 67,Office Supplies,Stationery,153.61,205.09,348.653,307.22,41.43299999999999
O000329,2026-03-12,C0329,P0005,North,6,0.0,Pro Table 5,Furniture,Tables,3602.57,4470.07,26820.42,21615.420000000002,5204.999999999996
O000330,2026-04-02,C0931,P0060,North,2,0.0,Premium Sportswear 60,Sports,Sportswear,3891.8,5094.98,10189.96,7783.6,2406.3599999999988
O000331,2025-02-04,C0200,P0053,West,1,0.15,Premium Paper 53,Office Supplies,Paper,247.0,290.88,247.248,247.0,0.24799999999999045
O000332,2026-07-15,C0711,P0052,South,8,0.0,Premium Stationery 52,Office Supplies,Stationery,92.69,113.71,909.68,741.52,168.15999999999997
O000333,2025-03-08,C0196,P0078,North,3,0.05,Eco Accessorie 78,Electronics,Accessories,464.21,639.37,1822.2045,1392.6299999999999,429.57450000000017
O000334,2025-07-17,C0826,P0048,North,2,0.05,Premium Accessorie 48,Electronics,Accessories,329.41,374.24,711.056,658.82,52.23599999999999
O000335,2026-03-02,C0589,P0090,South,8,0.0,Eco Sportswear 90,Sports,Sportswear,3174.68,3987.83,31902.64,25397.44,6505.200000000001
